Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30)
5.906352853158125e-05,0.13139984164356483,0.0,0.0,0.0,0.0,0.70652310500502014,0.00056044349298393296,0.00016987522083423607,0.0078633267316863334,6.7505499651000084e-05,0.14125536796257054,0.14150076056941022,1.7104312813937715e-07,1.7074795005644525e-06,0.0020500651545572496,8.6467311473180959e-09,3.4778465671206539e-11,2.6406205223370216e-09,7.6605185275202592e-06
5.956326914736966e-05,0.13157545465273343,0.0,0.0,0.0,0.0,0.70424449501194442,0.00055869691238527466,0.00017055265508210299,0.0079298836972174682,6.7568821717155529e-05,0.14232506101366119,0.1426086489210186,1.718013567495927e-07,1.7295814375284552e-06,0.002085295975979156,8.8307984297839615e-09,3.5518812241032381e-11,2.6776300684341426e-09,7.8840642529854965e-06
6.0063009763158066e-05,0.13175092740647515,0.0,0.0,0.0,0.0,0.70197408281881835,0.00055695892387067905,0.00017122478650478221,0.0079963212554463939,6.7630546393279906e-05,0.14339031114565939,0.14371265223484403,1.7254882713042161e-07,1.7517532680132029e-06,0.0021207702996978864,9.0168768624026553e-09,3.6267247962425116e-11,2.7147103501343731e-09,8.1119188153673577e-06
6.056275037894647e-05,0.13192625560927562,0.0,0.0,0.0,0.0,0.69971188366498727,0.00055522949793726734,0.00017189161628209903,0.0080626385266388823,6.769069319010697e-05,0.14445111375371231,0.14481276263396908,1.7328563423843274e-07,1.7739934605256562e-06,0.0021564862235097866,9.2049598114179669e-09,3.7023746153383192e-11,2.7518579751994711e-09,8.3441168368874804e-06
6.1012516933156035e-05,0.13208392390843152,0.0,0.0,0.0,0.0,0.69768293809320536,0.00055368031068595599,0.0001724872327477728,0.0081222205208128142,6.7743491361227509e-05,0.14540203019586742,0.14579952756248798,1.7393972157588857e-07,1.7940668802634385e-06,0.0021888355502252413,9.3759419699837733e-09,3.7711462367659451e-11,2.7853456501530615e-09,8.5568370054157494e-06
6.14622834873656e-05,0.13224146867438025,0.0,0.0,0.0,0.0,0.69566066559637429,0.00055213801233317851,0.00017307856022424746,0.0081817037904246964,6.7795039711868882e-05,0.14634933851339332,0.14678312853090525,1.7458531698238501e-07,1.8141934311689423e-06,0.0022213776442969995,9.5485359151780505e-09,3.8405661432700656e-11,2.8188827556419865e-09,8.7731277636069507e-06
6.191205004157516e-05,0.13239888693029545,0.0,0.0,0.0,0.0,0.69364507457145153,0.00055060258011807995,0.00017366560185301722,0.008241087751358709,6.7845351865821255e-05,0.14729303669266786,0.1477635611097578,1.7522248926684794e-07,1.8343720372012024e-06,0.0022541111185837535,9.7227360381058888e-09,3.9106320788687578e-11,2.8524669155880189e-09,8.9930135077685969e-06
6.236181659578472e-05,0.13255617574945572,0.0,0.0,0.0,0.0,0.69163617260092203,0.00054907399099314103,0.0001742483618189366,0.0083003718368778283,6.7894440919603397e-05,0.14823312312223585,0.14874082126403754,1.7585130697394342e-07,1.8546016593322302e-06,0.0022870345864210956,9.8985361954382173e-09,3.9813415726218162e-11,2.8860957803451482e-09,9.2165183623636457e-06
6.281158314999428e-05,0.13271333225490356,0.0,0.0,0.0,0.0,0.68963396647123332,0.00054755222167772737,0.00017482684481005258,0.0083595554973128258,6.7942320040225137e-05,0.14916959658351731,0.14971490534400048,1.7647183857897917e-07,1.8748812571215102e-06,0.0023201466619113009,1.0075930223525021e-08,4.0526921454154475e-11,2.9197670320380663e-09,9.4436661769265406e-06
6.326134970420384e-05,0.1328703536100919,0.0,0.0,0.0,0.0,0.68763846217204727,0.00054603724843611508,0.00017540105545246163,0.0084186381999738578,6.7989002902440281e-05,0.15010245625166327,0.15068581008552667,1.7708415268356665e-07,1.8952097552859774e-06,0.0023534459599223127,1.025491228495393e-08,4.1246814493534109e-11,2.9534783860710444e-09,9.67448053015603e-06
6.37111162584134e-05,0.13302723703432823,0.0,0.0,0.0,0.0,0.68564966491978374,0.00054452904721560933,0.00017597099975643236,0.0084776194287968735,6.80345021889448e-05,0.15103170168262736,0.15165353259944522,1.7768831727432457e-07,1.9155861452391555e-06,0.0023869310963213577,1.0435475638747722e-08,4.1973067731137833e-11,2.9872275785925168e-09,9.9089847258770957e-06
6.416088281262297e-05,0.1331839797930268,0.0,0.0,0.0,0.0,0.68366757919131682,0.00054302759389365362,0.0001765366841590213,0.0085364986838579893,6.8078830760088225e-05,0.15195733279593851,0.15261807035456473,1.7828440036962994e-07,1.9360094125625231e-06,0.002420600688580746,1.0617613612075481e-08,4.2705654327808774e-11,3.0210123796487844e-09,1.014720178400844e-05
6.461064936683253e-05,0.1333405791868089,0.0,0.0,0.0,0.0,0.68169220871146485,0.000541532863897976,0.00017709811476688265,0.0085952754814178738,6.8122002204031793e-05,0.15287934988192523,0.1535794211837537,1.7887247018119191e-07,1.9564784916612649e-06,0.0024544533555626207,1.0801320074460451e-08,4.3444549625842496e-11,3.0548305942320965e-09,1.0389154450050251e-05
6.506041592104209e-05,0.13349703257532033,0.0,0.0,0.0,0.0,0.67972355647449278,0.00054004483232212707,0.00017765529907021581,0.0086539493535952756,6.8164029031298585e-05,0.15379775358975342,0.15453758327441242,1.7945259419388716e-07,1.976992389153023e-06,0.0024884877176894493,1.0986587924323852e-08,4.418972506162411e-11,3.0886800465642207e-09,1.0634865192000949e-05
6.551018247525165e-05,0.13365333735765628,0.0,0.0,0.0,0.0,0.67776162476299506,0.00053856347401698781,0.00017820824463948118,0.0087125198480335897,6.8204924107508925e-05,0.15471254491825262,0.15549255515863331,1.8002483995330795e-07,1.9975500896147247e-06,0.0025227023972846925,1.1173410329618483e-08,4.4941153155605076e-11,3.1225585944073582e-09,1.0884356197245572e-05
6.595994902946121e-05,0.13380949098050024,0.0,0.0,0.0,0.0,0.67580641516888662,0.00053708876367965545,0.00017875695976455705,0.0087709865275825017,6.8244700004613118e-05,0.15562372520471174,0.15644433570335861,1.8058927469021572e-07,2.0181505995186239e-06,0.002557096018825178,1.1361780120397312e-08,4.569880506918241e-11,3.1564641222968546e-09,1.1137649369376188e-05
6.640971558367078e-05,0.1339654909340066,0.0,0.0,0.0,0.0,0.67385792860532312,0.00053562067580916969,0.0001793014530636944,0.0088293489700689322,6.8283369378053545e-05,0.15653129611897473,0.15739292410450853,1.811459654879697e-07,2.0387929217201134e-06,0.0025916672091113222,1.1551690143090044e-08,4.6462652029601744e-11,3.1903945449125944e-09,1.139476632785622e-05
6.685948213788034e-05,0.13412133475064603,0.0,0.0,0.0,0.0,0.6719161652501674,0.00053415918466903265,0.00017984173376989497,0.0088876067692211964,6.83209447038173e-05,0.15743525969255581,0.15833831991428296,1.8169497928776038e-07,2.0594760739777647e-06,0.0026264145964850741,1.1743133071810112e-08,4.7232664571041365e-11,3.2243478042164134e-09,1.1655728378093108e-05
6.73092486920899e-05,0.13427701998313282,0.0,0.0,0.0,0.0,0.6699811247572719,0.00053270426428625277,0.00018037781118261962,0.0089457595311506263,6.835743860049499e-05,0.15833561820978026,0.15928052293956352,1.822363828165878e-07,2.0801990624565484e-06,0.0026613368136895921,1.1936101598019203e-08,4.8008813297444491e-11,3.2583218747474756e-09,1.1920556597314756e-05
6.775901524629946e-05,0.13443254429225798,0.0,0.0,0.0,0.0,0.66805280611763607,0.00053125588856105504,0.00018090969560969226,0.0090038068766504255,6.8392863041043611e-05,0.15923237427907994,0.16021953330887442,1.8277024206141769e-07,2.1009609400197512e-06,0.0026964324959085945,1.2130587937649897e-08,4.879106690011912e-11,3.2923147504698969e-09,1.2189271762994468e-05
6.820878180050902e-05,0.1345879053842441,0.0,0.0,0.0,0.0,0.66613120759202826,0.00052981403098169126,0.00018143739669983631,0.0090617484421348874,6.8427230995605931e-05,0.16012553086889797,0.16115535150421792,1.8329662324638636e-07,2.1217606877273967e-06,0.002731700279911872,1.2326585022875443e-08,4.9579396951173854e-11,3.3263244634578869e-09,1.2461894332182056e-05
6.865854835471859e-05,0.13474310086423147,0.0,0.0,0.0,0.0,0.66421632691050592,0.00052837866503161498,0.00018196092587572971,0.0091195838765491307,6.8460553915505361e-05,0.16101509120318558,0.16208797826606813,1.8381559236293836e-07,2.1425973982226105e-06,0.002767138806567873,1.2524084500790109e-08,5.0373769853978073e-11,3.3603490640865326e-09,1.2738444502568638e-05
6.90633382535072e-05,0.13488263336888975,0.0,0.0,0.0,0.0,0.66249867572956123,0.00052709236403982395,0.00018242854430581241,0.0091715447456694656,6.8489661093883671e-05,0.16181262358756332,0.16292461450539769,1.8427638131703859e-07,2.1613812502284373e-06,0.0027991783453201516,1.2703112166650552e-08,5.1093846322690451e-11,3.3909823491890132e-09,1.2990714228785414e-05
6.94681281522958e-05,0.13502202828853888,0.0,0.0,0.0,0.0,0.66078646122034046,0.00052581128007341048,0.00018289280040151932,0.0092234191376990779,6.8517940830169829e-05,0.16260724859353543,0.1637586674480086,1.8473126739710226e-07,2.180193546841872e-06,0.0028313541017349884,1.2883345045791459e-08,5.1818770342390298e-11,3.4216247645876017e-09,1.3246195773415703e-05
6.987291805108441e-05,0.1351612841351696,0.0,0.0,0.0,0.0,0.65907968048430943,0.00052453539352284595,0.00018335370345133934,0.0092752068248340615,6.8545401144317798e-05,0.1633989691767895,0.16459013823740348,1.8518029728004046e-07,2.1990336498930933e-06,0.0028636650917505599,1.3064776770368718e-08,5.2548516300651071e-11,3.4522749442155517e-09,1.3504903247021048e-05
7.027770794987302e-05,0.13530039925042092,0.0,0.0,0.0,0.0,0.65737833027077475,0.00052326468458390439,0.00018381126180110332,0.0093269075874007797,6.8572051189233889e-05,0.16418778846402943,0.16541902818768742,1.8562351889189387e-07,2.21790084469307e-06,0.0028961103339693499,1.3247401843864678e-08,5.3283062089627836e-11,3.4829315482453379e-09,1.3766850584127327e-05
7.068249784866163e-05,0.13543937213306947,0.0,0.0,0.0,0.0,0.65568240697655611,0.00052199913338565971,0.00018426548475864344,0.0093785212139184653,6.8597899272531312e-05,0.16497370975215253,0.16624533878459438,1.860609789698155e-07,2.2367944740150916e-06,0.0029286888495459688,1.3431214080947981e-08,5.4022382830993627e-11,3.5135932485217069e-09,1.4032051532795879e-05
7.108728774745024e-05,0.1355782012529307,0.0,0.0,0.0,0.0,0.65399190666101858,0.00052073872005046942,0.00018471638181400839,0.0094300475008450933,6.8622953726048909e-05,0.1657567365008597,0.16706907167777629,1.8649272436316247e-07,2.2557138826465022e-06,0.0029613996624157078,1.3616207274691404e-08,5.4766453559537468e-11,3.5442587352879318e-09,1.4300519654517344e-05
7.149207764623884e-05,0.13571688519748337,0.0,0.0,0.0,0.0,0.65230682501008763,0.00051948342459112468,0.00018516396234263791,0.0094814862531309042,6.8647223163391529e-05,0.16653687235141565,0.16789022869807804,1.8691880148937014e-07,2.2746583926387139e-06,0.0029942417988697905,1.3802375575898672e-08,5.5515250748901833e-11,3.5749267212141271e-09,1.457226830919728e-05
7.189686754502745e-05,0.13585542243560372,0.0,0.0,0.0,0.0,0.65062715741592259,0.00051823322688200363,0.0001856082359035255,0.009532837282841938,6.8670716074634462e-05,0.16731412108567509,0.16870881181944333,1.8733925706457031e-07,2.2936273367690784e-06,0.0030272142883900439,1.3989712864154604e-08,5.626874978185081e-11,3.6055959319253471e-09,1.4847310695490422e-05
7.230165744381606e-05,0.13599381155530285,0.0,0.0,0.0,0.0,0.64895289890997143,0.00051698810681688858,0.00018604921282768536,0.0095841004103835309,6.8693440374608227e-05,0.16808848665998125,0.16952482319118092,1.8775413705447451e-07,2.3126200909271643e-06,0.0030603161629306993,1.4178212617734727e-08,5.7026924427019697e-11,3.6362651071691293e-09,1.5125659800307482e-05
7.270644734260467e-05,0.1361320511682151,0.0,0.0,0.0,0.0,0.64728404418163576,0.00051574804417104769,0.00018648690295828383,0.0096352754640817474,6.8715404629852501e-05,0.16885997319638438,0.17033826512851685,1.881634874183346e-07,2.3316359825835796e-06,0.0030935464571460194,1.4367868859858557e-08,5.7789750644878968e-11,3.6669330116961225e-09,1.5407328414389898e-05
7.311123724139328e-05,0.1362701398724574,0.0,0.0,0.0,0.0,0.64562058759851548,0.00051451301853162618,0.00018692131646819474,0.0096863622798062845,6.8736617091911818e-05,0.16962858497198419,0.17114914010340071,1.8856735413751454e-07,2.3506743611275761e-06,0.0031269042085091884,1.4558675388643143e-08,5.8557203490525803e-11,3.6975984221572706e-09,1.5692329146299763e-05
7.351602714018189e-05,0.13640807632669358,0.0,0.0,0.0,0.0,0.64396252324533199,0.0005132830096689422,0.00018735246447772598,0.0097373607004651915,6.8757085266696853e-05,0.17039432639823021,0.17195745072567123,1.8896578228329247e-07,2.3697346347038442e-06,0.0031603884578419836,1.4750625268796597e-08,5.9329255069164145e-11,3.728260124468774e-09,1.5980674414385109e-05
7.39208170389705e-05,0.13654585918324877,0.0,0.0,0.0,0.0,0.64230984489934551,0.00051205799718098536,0.00018778035702718526,0.0097882705762444948,6.8776817876730961e-05,0.17115720203495652,0.17276319975421084,1.8935881767382135e-07,2.3888161209297774e-06,0.0031939982490291167,1.4943712746720972e-08,6.0105882238926222e-11,3.7589169411947657e-09,1.6272376454502468e-05
7.43256069377591e-05,0.13668348714785875,0.0,0.0,0.0,0.0,0.64066254600800931,0.00051083796066871861,0.00018820500550606174,0.0098390917651208377,6.8795822379159055e-05,0.17191721660041298,0.17356639010876626,1.8974650497314701e-07,2.4079182313794259e-06,0.0032277326287262968,1.5137930853693618e-08,6.088705697058433e-11,3.7895676891226542e-09,1.6567447288444461e-05
7.473039683654771e-05,0.13682095892746035,0.0,0.0,0.0,0.0,0.63902061978180325,0.00050962287968494896,0.00018862642072480757,0.009889824131148927,6.881410691924178e-05,0.17267437492483589,0.17436702482437727,1.9012888920106057e-07,2.4270403277925811e-06,0.0032615906473496699,1.5333273331540058e-08,6.1672754092784053e-11,3.820211216409068e-09,1.6865898781694085e-05
7.513518673533632e-05,0.1369582732356684,0.0,0.0,0.0,0.0,0.63738405915447438,0.00050841273368246761,0.0001890446137152567,0.0099404675451509432,6.8831679468404019e-05,0.17342868197049693,0.17516510707096006,1.9050601511478321e-07,2.4461817834843987e-06,0.0032955713585893546,1.5529733742056275e-08,6.2462947710102346e-11,3.8508463845824476e-09,1.7167742620517801e-05
7.553997663412493e-05,0.13709542890181867,0.0,0.0,0.0,0.0,0.63575285675269033,0.00050720750208785596,0.00018945959594492644,0.0099910218852551653,6.8848547640259139e-05,0.17418014284705077,0.17596064016795937,1.9087792657625816e-07,2.4653419969026045e-06,0.0033296738191279313,1.5727305370300637e-08,6.3257610814020802e-11,3.8814720648996984e-09,1.7472990284785856e-05
7.594476653291354e-05,0.1372324246221184,0.0,0.0,0.0,0.0,0.6341270049545239,0.00050600716438432543,0.00018987137906628697,0.010041487035922383,6.8864719004976431e-05,0.17492876278166666,0.1767536275559454,1.9124466817158191e-07,2.4845203760007144e-06,0.0033638970892423607,1.592598141231316e-08,6.4056716037982234e-11,3.9120871507079485e-09,1.7781653074215744e-05
7.634955643170214e-05,0.13736925928514382,0.0,0.0,0.0,0.0,0.63250649585328023,0.00050481170001652898,0.00019027997461273382,0.01009186288853225,6.8880201357740843e-05,0.17567454713775654,0.17754407281398868,1.9160628342054799e-07,2.5037163078128779e-06,0.0033982402324680416,1.6125755456421248e-08,6.4860237593258456e-11,3.9426905508366236e-09,1.8093742089704544e-05
7.675434633049075e-05,0.13750593163683586,0.0,0.0,0.0,0.0,0.63089132130128989,0.00050362108835462927,0.0001906853942902328,0.010142149340591822,6.8895002358935133e-05,0.17641750139257659,0.1783319796387709,1.9196281644015631e-07,2.5229291930300565e-06,0.0034327023159286887,1.6326620729767518e-08,6.5668148238395994e-11,3.9732811898441301e-09,1.8409268258835334e-05
7.715913622927936e-05,0.13764244058774153,0.0,0.0,0.0,0.0,0.62928147289174574,0.00050243530876606542,0.00019108765014916155,0.010192346296072533,6.8909129389638815e-05,0.17715763114633118,0.17911735185335775,1.9231431010103925e-07,2.542158450251597e-06,0.0034672824102012054,1.6528570514294061e-08,6.6480420952338968e-11,4.0038580032432189e-09,1.8728242317251443e-05
7.756392612806797e-05,0.13777878499387586,0.0,0.0,0.0,0.0,0.62767694196334167,0.00050125434051734351,0.00019148675393951411,0.010242453665259018,6.8922590171970703e-05,0.17789494212029275,0.17990019340474001,1.9266080792306595e-07,2.5614034735160903e-06,0.0035019795893262394,1.6731598119973248e-08,6.7297028826784115e-11,4.0344199483990347e-09,1.9050674814804912e-05
7.796871602685658e-05,0.13791496377057802,0.0,0.0,0.0,0.0,0.626077719619063,0.00050007816303721767,0.00019188271838375213,0.010292471364573105,6.8935391557687264e-05,0.17862944014622806,0.18068050835515606,1.9300235240223882e-07,2.5806637247097431e-06,0.0035367929310368643,1.6935696436504466e-08,6.8117943263023713e-11,4.0649659910666018e-09,1.9376576106744472e-05
7.837350592564519e-05,0.13805097578630862,0.0,0.0,0.0,0.0,0.62448379673360677,0.00049890675561503498,0.00019227555522289801,0.010342399316258436,6.8947541451092894e-05,0.17936113116401484,0.18145830087781048,1.9333898666830721e-07,2.5999385859236127e-06,0.0035717215167742158,1.7140859059918078e-08,6.8943138503308899e-11,4.0954951213677514e-09,1.9705956376358707e-05
7.87782958244338e-05,0.1381868200024597,0.0,0.0,0.0,0.0,0.62289516396105205,0.00049774009762209811,0.00019266527732431828,0.010392237448376135,6.8959046652557592e-05,0.18009002121642728,0.182233575254066,1.9367075279627629e-07,2.6192275235051258e-06,0.0036067644317245426,1.7347078712557621e-08,6.9772585275815822e-11,4.1260063345702216e-09,2.0038825620889262e-05
7.91830857232224e-05,0.13832249537250912,0.0,0.0,0.0,0.0,0.62131181172375261,0.00049657816832005648,0.00019305189677991445,0.010441985694868426,6.8969914792024558e-05,0.18081611645600607,0.18300633587799942,1.9399769311982929e-07,2.638529939266807e-06,0.0036419207647395385,1.755434893415748e-08,7.0606257596356632e-11,4.1564986499189142e-09,2.0375193655699987e-05
7.958787562201101e-05,0.1384580008775257,0.0,0.0,0.0,0.0,0.6197337302326128,0.00049542094706880543,0.00019343542662987235,0.010491643995320404,6.8980152582270949e-05,0.18153942313362859,0.18377658724732229,1.9431984933074653e-07,2.6578453073751377e-06,0.0036771896084910804,1.7762662404598075e-08,7.1444126022316329e-11,4.1869710927001026e-09,2.0715070109621817e-05
7.999266552079962e-05,0.1385933355127908,0.0,0.0,0.0,0.0,0.61816090948537472,0.00049426841320584342,0.00019381587940849648,0.01054121229490608,6.8989767319620806e-05,0.18225994760026387,0.18454433396356171,1.9463726317813389e-07,2.6771730573095566e-06,0.0037125700594884976,1.7972012409047706e-08,7.2286163545606463e-11,4.2174227099472362e-09,2.1058464429445084e-05
8.039745541958823e-05,0.13872849827685454,0.0,0.0,0.0,0.0,0.61659333927646964,0.00049312054600449096,0.00019419326778554586,0.010590690544191966,6.8998766150548568e-05,0.18297769630176636,0.18530958072770368,1.9494997620406416e-07,2.6965126288344714e-06,0.0037480612180577507,1.8182392109645569e-08,7.3132342663319589e-11,4.2478525628478433e-09,2.1405385888160245e-05
8.080224531837684e-05,0.1388634882679025,0.0,0.0,0.0,0.0,0.61503100918127063,0.00049197732475748273,0.00019456760480642519,0.010640078699452351,6.9007155852114009e-05,0.1836926757866304,0.18607233234784032,1.952580290558521e-07,2.7158634890421819e-06,0.003783662188272014,1.8393794382786285e-08,7.3982634723231792e-11,4.2782597181986323e-09,2.1755843563387478e-05
8.120703521716544e-05,0.13899830448511927,0.0,0.0,0.0,0.0,0.61347390862328854,0.00049083872888171058,0.00019493890368445566,0.01068937672147624,6.9014943105025187e-05,0.18440489267191154,0.18683259370654967,1.9556146288166441e-07,2.7352251176200794e-06,0.0038193720784523749,1.8606212023303001e-08,7.483701074506902e-11,4.3086432660567217e-09,2.2109846377726766e-05
8.161182511595405e-05,0.13913294602160634,0.0,0.0,0.0,0.0,0.61192202680930885,0.00048970473778042615,0.00019530717730895065,0.010738584576728586,6.9022134986503994e-05,0.18511435367646004,0.18759036979201077,1.9586031830894266e-07,2.7545969618705336e-06,0.0038551900007449754,1.8819638267892767e-08,7.569544352579187e-11,4.3390023100581572e-09,2.2467403054561976e-05
8.201661501474266e-05,0.13926741197357054,0.0,0.0,0.0,0.0,0.61037535273767429,0.00048857533074478832,0.00019567243872677762,0.010787702237131904,6.9028738355792797e-05,0.18582106561671038,0.18834566569440225,1.961546357102088e-07,2.7739784836658996e-06,0.0038911150710436134,1.9034066166721033e-08,7.6557905112118287e-11,4.3693359662815255e-09,2.2828522130532836e-05
8.242140491353127e-05,0.13940170146525768,0.0,0.0,0.0,0.0,0.60883387524244026,0.00048745048724333558,0.00019603470168255084,0.010836729679395954,6.9034759430934307e-05,0.18652503538359452,0.18909848658460382,1.9644445486225245e-07,2.7933691994282188e-06,0.0039271464094361381,1.9249488176415283e-08,7.7424365163459867e-11,4.3996433571143192e-09,2.3193211962324547e-05
8.282619481231988e-05,0.1395358136159821,0.0,0.0,0.0,0.0,0.60729758297858372,0.00048633018662134141,0.00019639397889054911,0.010885666885094146,6.9040205472204738e-05,0.18722626995140815,0.18984883772072672,1.967298160619111e-07,2.812768540657391e-06,0.0039632831399907583,1.9465897895623221e-08,7.8294797932584805e-11,4.429923636154269e-09,2.3561480739605219e-05
8.323098471110849e-05,0.1396697475924832,0.0,0.0,0.0,0.0,0.60576646444288984,0.00048521440836335667,0.00019675028431631841,0.010934513840456454,6.9045082462692369e-05,0.18792477636569901,0.19059672443898218,1.9701075838864761e-07,2.8321760412000222e-06,0.0039995243909229754,1.9683287596163613e-08,7.9169172335608109e-11,4.4601759495032042e-09,2.393333647484301e-05
8.36357746098971e-05,0.1398035025585032,0.0,0.0,0.0,0.0,0.60424050792933159,0.00048410313186257473,0.0001971036309344672,0.010983270537062524,6.9049397419490989e-05,0.18862056176724729,0.19134215217423078,1.9728732149617563e-07,2.8515911522996786e-06,0.0040358692943567569,1.9901650718947692e-08,8.0047461990841798e-11,4.4903994750680815e-09,2.4308786983104394e-05
8.40405645086857e-05,0.13993707770735814,0.0,0.0,0.0,0.0,0.60271970161834454,0.00048299633668302024,0.00019745403278871194,0.011031936970285403,6.9053156267511901e-05,0.18931363334566839,0.19208512641778261,1.9755954411764538e-07,2.8710134139556213e-06,0.0040723169867862147,2.0120979611397568e-08,8.0929636118485669e-11,4.5205933893772893e-09,2.4687839932978122e-05
8.444535440747431e-05,0.14007047223957972,0.0,0.0,0.0,0.0,0.60120403352544349,0.0004818940022886877,0.00019780150293422345,0.011080513140098587,6.905636593053217e-05,0.19000399836677534,0.19282565274134797,1.9782746527455383e-07,2.8904422841990984e-06,0.0041088666087681289,2.0341267688644515e-08,8.1815668233171954e-11,4.5507568952447347e-09,2.5070502823322308e-05
8.485014430626292e-05,0.14020368538274516,0.0,0.0,0.0,0.0,0.59969349151600126,0.00048079610830007444,0.00019814605555000089,0.011128999050983249,6.9059032190668917e-05,0.19069166416364891,0.1935637367907615,1.980911232147482e-07,2.9098773151570681e-06,0.0041455173050535315,2.0562507267034408e-08,8.2705527430099811e-11,4.5808891962007587e-09,2.5456782970357394e-05
8.525493420505153e-05,0.14033671637362966,0.0,0.0,0.0,0.0,0.59818806329386953,0.00047970263423612329,0.00019848770378797737,0.011177394711953021,6.9061161864423471e-05,0.19137663814389111,0.19429938429059745,1.9835055642960389e-07,2.9293179733489097e-06,0.004182268224472146,2.0784691757045925e-08,8.3599187205189444e-11,4.6109895207447582e-09,2.5846687517950305e-05
8.565972410384014e-05,0.14046956447497871,0.0,0.0,0.0,0.0,0.59668773642712492,0.00047861355978845921,0.00019882646196115288,0.011225700136258805,6.9062760583228706e-05,0.19205892777510561,0.19503260103263151,1.986058026272019e-07,2.9487638236897586e-06,0.0042191185201203279,2.1007813422711486e-08,8.4496616443228191e-11,4.6410570975872755e-09,2.6240223432729271e-05
8.606451400262874e-05,0.14060222895748692,0.0,0.0,0.0,0.0,0.59519249833440513,0.00047752886454370725,0.00019916234328128785,0.011273915341443256,6.9063835080983082e-05,0.19273854059339604,0.19576339288151678,1.98856899789825e-07,2.9682143391842566e-06,0.0042560673492247061,2.1231865699672231e-08,8.5397788741342167e-11,4.6710911810782247e-09,2.6637397514369321e-05
8.646930390141735e-05,0.14073470911782185,0.0,0.0,0.0,0.0,0.59370233630946412,0.00047644852827681176,0.00019949536219470156,0.011322040349083734,6.9064390825923871e-05,0.19341548418934118,0.19649176576387878,1.9910388507761015e-07,2.9876690986472743e-06,0.004293113873328507,2.1456840790216992e-08,8.6302672735978321e-11,4.7010910244766675e-09,2.7038216388101798e-05
8.687409380020596e-05,0.14086700425943524,0.0,0.0,0.0,0.0,0.59221723750425415,0.00047537253064701889,0.00019982553194254686,0.011370075184889632,6.9064434487654095e-05,0.19408976621826918,0.19721772567549065,1.9934679597072365e-07,3.0071275799875224e-06,0.0043302572581291167,2.1682732177039534e-08,8.7211242213513393e-11,4.7310559076673116e-09,2.7442686514745618e-05
8.727888369899457e-05,0.1409991137121997,0.0,0.0,0.0,0.0,0.59073718895497607,0.00047430085152173218,0.00020015286711202912,0.011418019878439215,6.9063971352084324e-05,0.19476139438531967,0.1979412786697301,1.9958566907198728e-07,3.0265893775985337e-06,0.0043674966736800287,2.1909531983319472e-08,8.8123465492207625e-11,4.7609851076836532e-09,2.7850814181881283e-05
8.768367359778318e-05,0.14113103681133848,0.0,0.0,0.0,0.0,0.58926217756256527,0.00047323347063650838,0.00020047738094022995,0.011465874463299549,6.9063008047605496e-05,0.19543037645722075,0.19866243086590726,1.9982054137020981e-07,3.0460539722958549e-06,0.0044048312942032118,2.2137233765635976e-08,8.9039316655613107e-11,4.7908779296783814e-09,2.8262605515047704e-05
